,participant,word1,rating1,slider1.rt,word2,rating2,slider2.rt,word3,rating3,slider3.rt,word4,rating4,slider4.rt,word5,rating5,slider5.rt
59,5ca63ead08d8d10015d76a6b,woman,5.0,3.9331,money,5.0,4.0161,cash,5.0,2.6005,frivolous,5.0,5.9832,free,5.0,4.7328
60,5ca63ead08d8d10015d76a6b,close,5.0,3.5621,car,5.0,2.2827,stupid,5.0,3.0321,train,5.0,2.6161,deadly,5.0,2.6993
61,5ca63ead08d8d10015d76a6b,idiot,5.0,4.6097,police,5.0,7.2825,caught,5.0,2.7491,bad,5.0,2.9159,taxi,5.0,3.583
62,5ca63ead08d8d10015d76a6b,unimpressed,5.0,6.0929,woman,5.0,3.0326,eyebrow,5.0,4.85,cross,5.0,5.9159,mad,5.0,7.5501
63,5ca63ead08d8d10015d76a6b,extreme,5.0,12.4915,sport,5.0,2.7659,bike,5.0,2.7824,person,5.0,3.9663,crazy,5.0,3.3163
64,5ca63ead08d8d10015d76a6b,weird,5.0,5.6093,hand,5.0,2.6157,thing,5.0,2.4155,odd,5.0,5.4831,wheel,5.0,4.4826
65,5ca63ead08d8d10015d76a6b,fire,5.0,6.2497,house,5.0,2.8661,smoke,5.0,4.4492,danger,5.0,5.2822,injury,5.0,3.7658
66,5ca63ead08d8d10015d76a6b,love,5.0,2.7596,content,5.0,2.9161,happy,5.0,3.45,easy,5.0,3.316,restful,5.0,3.716
67,5ca63ead08d8d10015d76a6b,sexual,5.0,5.4833,erotic,5.0,6.6007,licking,5.0,3.5165,hair,5.0,2.6165,orgasm,5.0,3.316
68,5ca63ead08d8d10015d76a6b,driving,5.0,5.6597,person,5.0,3.3325,hit,5.0,2.5467,car,5.0,1.6006,injured,5.0,4.9495
69,5ca63ead08d8d10015d76a6b,usa,5.0,3.6932,coffee,5.0,2.4659,shop,5.0,2.7658,taxi,5.0,3.5164,newyork,5.0,4.8986
70,5ca63ead08d8d10015d76a6b,injured,5.0,7.4,dog,5.0,2.616,thirsty,5.0,2.866,leg,5.0,5.8667,walk,5.0,7.3833
71,5ca63ead08d8d10015d76a6b,excitement,5.0,5.1094,basketball,5.0,4.1322,strong,5.0,4.3492,happy,5.0,2.7335,win,5.0,2.3674
72,5ca63ead08d8d10015d76a6b,plane,5.0,5.376,crash,5.0,2.2828,windy,5.0,2.7997,movement,5.0,4.8999,disaster,5.0,4.0663
73,5ca63ead08d8d10015d76a6b,skating,5.0,4.11,loser,5.0,2.4493,cocky,5.0,2.816,silly,5.0,7.9995,lost,5.0,4.1829
74,5ca63ead08d8d10015d76a6b,child,5.0,5.3663,home,5.0,3.3653,burglers,5.0,3.1665,christmas,5.0,4.8512,movie,5.0,2.4828
88,5fff11332f30d263176fa57f,delicious,5.0,5.6074,tempting,5.0,3.2408,melting,5.0,2.8996,chocolate,5.0,4.6872,dessert,5.0,3.1552
89,5fff11332f30d263176fa57f,inspiring,5.0,4.1442,flag,4.0,2.6214,war,3.0,2.3498,america,4.0,3.5602,soldier,5.0,3.5595
90,5fff11332f30d263176fa57f,shocking,5.0,5.4546,assault,5.0,2.6661,thug,5.0,3.5593,criminal,5.0,3.9306,awful,5.0,3.2538
91,5fff11332f30d263176fa57f,ice,4.0,94.4287,cold,4.0,2.9489,stuck,5.0,2.8421,rescue,5.0,2.5748,floating,3.0,7.2913
92,5fff11332f30d263176fa57f,disgusting,5.0,4.3172,sick,5.0,3.0369,graphic,5.0,4.7535,puking,5.0,6.3841,horrible,5.0,4.617
93,5fff11332f30d263176fa57f,happy,5.0,2.9247,delight,5.0,3.1762,football,5.0,2.4979,woman,5.0,2.6424,usa,4.0,2.0083
94,5fff11332f30d263176fa57f,pollution,4.0,8.3682,horrible,4.0,4.9671,oil,5.0,3.481,environment,5.0,6.8898,cleanup,4.0,5.8495
95,5fff11332f30d263176fa57f,celebration,4.0,21.7454,crowd,5.0,2.8647,sport,5.0,5.1656,happy,4.0,3.3301,fan,5.0,14.4475
96,5fff11332f30d263176fa57f,ouch,5.0,6.065,fall,5.0,2.3482,skateboard,4.0,6.4601,injury,3.0,6.9646,hurt,3.0,64.7047
97,5fff11332f30d263176fa57f,cash,5.0,2.7648,money,5.0,2.4916,gif,5.0,2.635,kim,2.0,2.7873,makeitrain,3.0,6.9711
98,5fff11332f30d263176fa57f,lucky,5.0,2.7977,escape,5.0,4.1209,car,5.0,2.4325,train,5.0,7.4555,close,5.0,33.1344
99,5fff11332f30d263176fa57f,traffic,4.0,464.2841,car,4.0,3.4192,driving,5.0,5.6611,driver,3.0,1.996,turn,3.0,6.9558
100,5fff11332f30d263176fa57f,hilary,5.0,3.3762,woman,3.0,2.5834,laughing,4.0,2.617,clinton,5.0,7.1824,listening,3.0,12.1587
101,5fff11332f30d263176fa57f,crazy,5.0,3.3154,scene,4.0,3.0531,cycle,4.0,3.5373,daredevil,4.0,12.7476,riding,4.0,5.6163
102,5fff11332f30d263176fa57f,weird,5.0,2.3321,odd,5.0,1.7944,strange,5.0,5.0496,freaky,5.0,3.5514,unsure,4.0,3.9875
103,5fff11332f30d263176fa57f,fire,5.0,2.4675,devastation,5.0,4.3259,damage,5.0,2.6411,firefighter,5.0,5.2199,damage,5.0,22.473
104,5fff11332f30d263176fa57f,cute,5.0,14.7235,couple,5.0,3.1815,older,5.0,2.0272,love,5.0,12.0243,happy,4.0,7.2643
105,5fff11332f30d263176fa57f,unclear,3.0,42.5675,bad,3.0,4.5129,up,2.0,5.0219,calm,3.0,6.7033,normal,3.0,3.8831
106,5fff11332f30d263176fa57f,crash,5.0,14.3478,dark,5.0,1.8663,driving,5.0,2.1647,injury,5.0,2.4153,awful,5.0,4.7374
107,5fff11332f30d263176fa57f,cafe,5.0,2.9087,calm,5.0,2.1043,relaxing,5.0,3.0203,nice,4.0,2.1996,seat,4.0,4.5659
108,5fff11332f30d263176fa57f,dog,5.0,4.2728,crawling,4.0,3.4508,grass,4.0,2.1326,leg,3.0,5.3879,tongue,3.0,27.6077
109,5fff11332f30d263176fa57f,lebron,5.0,19.3136,dunk,5.0,26.2069,basketball,5.0,3.4253,amazing,5.0,9.5237,physical,5.0,3.2123
110,5fff11332f30d263176fa57f,plane,5.0,5.2622,crash,5.0,2.3414,weird,5.0,3.6161,devastating,5.0,8.5205,terrible,5.0,6.3049
111,5fff11332f30d263176fa57f,justice,5.0,34.2082,showboat,5.0,2.6413,win,5.0,4.7551,loser,5.0,1.9039,robbed,4.0,5.3343
112,5fff11332f30d263176fa57f,funny,5.0,3.5237,kevin,5.0,6.8697,film,5.0,6.1518,christmas,5.0,3.8753,bandit,4.0,6.4901
126,61279265d5e72d7707846ba7,desert,5.0,5.7863,chocolate,5.0,12.7841,cake,4.0,9.5977,icecream,5.0,5.2985,delicious,4.0,7.1649
127,61279265d5e72d7707846ba7,flag,5.0,10.4914,soldier,5.0,5.1166,usa,5.0,4.216,men,4.0,11.0171,army,5.0,5.8485
128,61279265d5e72d7707846ba7,scary,3.0,13.6931,attack,4.0,8.7657,bus,4.0,5.3808,guy,4.0,4.5968,bus-driver,5.0,28.3045
129,61279265d5e72d7707846ba7,russia,3.0,7.0726,dog,5.0,2.9794,ice,5.0,3.2979,rescue,5.0,4.6306,cold,5.0,5.5989
130,61279265d5e72d7707846ba7,disgusting,4.0,6.6398,vomit,5.0,4.0968,woman,5.0,5.0153,hangover,5.0,6.6152,nasty,4.0,5.783
131,61279265d5e72d7707846ba7,happy,5.0,3.7977,win,5.0,3.3301,game,5.0,5.7489,woman,5.0,6.5963,match,4.0,4.8634
132,61279265d5e72d7707846ba7,bird,4.0,6.7157,rescue,4.0,6.7993,care,4.0,25.0224,help,4.0,14.1659,pelican,3.0,12.3665
133,61279265d5e72d7707846ba7,embarrasing,3.0,6.9397,shade,2.0,4.6814,lady,4.0,22.736,cap,4.0,4.5971,man,3.0,6.8328
134,61279265d5e72d7707846ba7,accident,4.0,5.2889,skateboard,5.0,4.5472,fall,5.0,4.9305,male,4.0,6.23,snow,3.0,34.1896
135,61279265d5e72d7707846ba7,money,5.0,25.387,beautiful,5.0,6.4475,calm,4.0,13.7371,female,4.0,5.9,hot,5.0,8.3307
136,61279265d5e72d7707846ba7,terrifying,5.0,9.7421,crazy,5.0,9.6986,car,5.0,10.083,train,5.0,4.5319,risk-taker,2.0,9.1322
137,61279265d5e72d7707846ba7,pedestrian,4.0,11.3078,camera,4.0,7.7829,recording,4.0,3.4476,complaining,4.0,5.1475,upset,4.0,3.2147
138,61279265d5e72d7707846ba7,annoyed,4.0,7.0565,politician,5.0,48.6125,prime-minister,4.0,12.5822,tired,2.0,11.4847,over-it,2.0,24.4213
139,61279265d5e72d7707846ba7,risk-taker,3.0,8.9382,scary,3.0,5.4325,thrilling,3.0,5.8657,biking,4.0,10.0009,dangerous,3.0,12.9655
140,61279265d5e72d7707846ba7,scary,4.0,9.1908,confused,5.0,10.2181,wheel-chair,3.0,26.9556,people,3.0,7.769,finger,4.0,8.2011
141,61279265d5e72d7707846ba7,fire,4.0,3.6478,house,4.0,3.6321,smoke,4.0,3.8298,burning,4.0,10.8167,flame,4.0,16.1359
142,61279265d5e72d7707846ba7,beautiful,5.0,7.7064,couple,5.0,3.9817,elderly,4.0,4.1313,happy,5.0,4.4972,comforting,2.0,9.8168
143,61279265d5e72d7707846ba7,pleasure,5.0,6.1183,oral-sex,5.0,43.9427,fellatio,4.0,14.4682,orgasim,5.0,27.9897,exciting,4.0,6.064
144,61279265d5e72d7707846ba7,accident,5.0,10.7391,night,4.0,8.9508,car,4.0,3.7456,death,4.0,8.0169,road-kill,3.0,16.4009
145,61279265d5e72d7707846ba7,cosy,4.0,5.3727,taxi,3.0,5.8963,restaurant,4.0,4.9801,window,3.0,6.0151,chair,3.0,6.8162
146,61279265d5e72d7707846ba7,dog,4.0,5.0812,wounded,4.0,5.8637,grass,4.0,5.2323,limping,2.0,5.9146,sad,4.0,10.2172
147,61279265d5e72d7707846ba7,exciting,5.0,6.0565,game,5.0,3.6136,jump,4.0,5.6813,run,4.0,14.6683,happy,5.0,31.1901
148,61279265d5e72d7707846ba7,crash,4.0,13.6242,airplane,4.0,4.5138,scary,4.0,18.7693,terrifying,3.0,39.5762,fire,2.0,22.9714
149,61279265d5e72d7707846ba7,race,4.0,12.5114,marathon,4.0,16.2188,lack-lustre,2.0,16.2046,happy,4.0,8.7821,finish,4.0,14.0687
150,61279265d5e72d7707846ba7,funny,5.0,10.4165,scary,3.0,4.5153,kid,4.0,5.6645,frighten,2.0,19.6541,tough,2.0,71.9341
164,5afbf02302b1b5000103e313,chocolate,5.0,5.705,dessert,4.0,3.52,exciting,3.0,4.346,revealing,3.0,4.928,tasty,3.0,5.028
165,5afbf02302b1b5000103e313,war,4.0,6.464,american,3.0,10.531,flag,3.0,2.736,japan,3.0,2.892,winning,3.0,6.994
166,5afbf02302b1b5000103e313,assault,4.0,4.561,men,4.0,2.734,bus,3.0,2.791,hit,4.0,2.874,unprovoked,3.0,4.842
167,5afbf02302b1b5000103e313,rescue,5.0,5.296,dog,3.0,3.205,ice,4.0,2.813,floating,3.0,14.068,ship,3.0,2.863
168,5afbf02302b1b5000103e313,woman,5.0,4.958,vomiting,5.0,3.662,floor,4.0,2.773,lying,3.0,4.037,flat,3.0,2.851
169,5afbf02302b1b5000103e313,football,5.0,6.261,woman,4.0,2.965,celebration,4.0,4.976,team,3.0,3.414,player,4.0,3.225
170,5afbf02302b1b5000103e313,pelican,4.0,5.37,cleaning,5.0,4.262,feather,5.0,6.829,oil,4.0,3.551,bird,4.0,6.591
171,5afbf02302b1b5000103e313,celebration,4.0,5.957,crowd,4.0,3.263,woman,3.0,2.874,red,4.0,3.792,sport,4.0,3.301
172,5afbf02302b1b5000103e313,accident,4.0,4.826,skateboard,5.0,4.794,injury,3.0,3.671,boy,3.0,2.754,child,4.0,3.306
173,5afbf02302b1b5000103e313,money,5.0,6.471,celebrity,4.0,7.024,woman,4.0,2.888,kardashian,3.0,4.493,posed,2.0,3.934
174,5afbf02302b1b5000103e313,car,5.0,2.96,train,5.0,2.83,crossing,4.0,3.193,nearmiss,4.0,4.893,stupid,2.0,8.589
175,5afbf02302b1b5000103e313,car,5.0,3.764,traffic,3.0,3.424,chaos,3.0,3.364,driving,3.0,3.812,poor,3.0,2.934
176,5afbf02302b1b5000103e313,hilary,4.0,4.908,clinton,4.0,3.042,woman,3.0,3.011,politician,3.0,3.926,sitting,3.0,2.857
177,5afbf02302b1b5000103e313,bike,4.0,5.342,rock,3.0,3.185,cliff,3.0,2.859,red,3.0,4.424,daring,3.0,2.826
178,5afbf02302b1b5000103e313,artist,3.0,6.607,artwork,3.0,3.56,strange,3.0,3.06,funny,3.0,2.957,unsettling,3.0,3.5
179,5afbf02302b1b5000103e313,fire,5.0,5.527,house,5.0,3.308,burning,4.0,6.859,pool,3.0,3.055,green,2.0,3.248
180,5afbf02302b1b5000103e313,couple,5.0,3.347,old,4.0,3.508,love,4.0,2.844,sweet,3.0,3.002,piano,2.0,7.044
181,5afbf02302b1b5000103e313,people,4.0,5.125,erotic,3.0,4.973,woman,3.0,2.727,man,3.0,4.197,sepia,2.0,4.491
182,5afbf02302b1b5000103e313,night,4.0,3.963,dark,4.0,2.598,car,4.0,3.366,headlight,4.0,7.342,crash,4.0,4.697
183,5afbf02302b1b5000103e313,cafe,5.0,3.874,restaurant,4.0,3.964,empty,5.0,3.609,chair,5.0,2.876,outside,3.0,3.044
184,5afbf02302b1b5000103e313,dog,5.0,4.259,injured,4.0,3.111,leg,5.0,2.861,dragging,4.0,3.364,hurt,4.0,3.002
185,5afbf02302b1b5000103e313,basketball,5.0,5.031,goal,4.0,2.7,celebration,4.0,4.124,happy,4.0,4.197,tall,3.0,3.13
186,5afbf02302b1b5000103e313,plane,5.0,4.503,crash,5.0,2.963,fire,5.0,2.661,unreal,2.0,3.837,car,3.0,2.425
187,5afbf02302b1b5000103e313,skater,4.0,7.403,race,4.0,3.563,winning,4.0,3.004,arm,2.0,2.978,trying,2.0,4.805
188,5afbf02302b1b5000103e313,home,5.0,4.495,alone,5.0,2.832,funny,4.0,9.129,film,5.0,3.08,clip,3.0,2.754
202,605cd2aefa163d506547bb2d,delicious,4.0,9.9857,mouth-watering,4.0,13.198,sugar,4.0,15.285,calorie,4.0,4.0935,treat,4.0,8.8887
203,605cd2aefa163d506547bb2d,helpful,4.0,9.3083,war,4.0,3.6862,team,4.0,6.9171,brother,4.0,4.7332,victory,4.0,7.4038
204,605cd2aefa163d506547bb2d,unacceptable,4.0,10.1421,disgusted,4.0,4.0563,disapointed,4.0,4.8242,bully,4.0,3.7279,foul,4.0,5.3548
205,605cd2aefa163d506547bb2d,stranded,4.0,5.1376,lonely,5.0,4.4269,scared,5.0,4.339,hopeful,4.0,4.9726,lucky,4.0,4.0399
206,605cd2aefa163d506547bb2d,disgusting,5.0,6.9696,sick,4.0,8.7652,hangover,4.0,4.6867,weak,4.0,5.8287,unwell,4.0,29.1809
207,605cd2aefa163d506547bb2d,team,5.0,5.2273,happy,5.0,7.956,celebrating,5.0,4.9884,lucky,5.0,4.593,victory,4.0,4.6562
208,605cd2aefa163d506547bb2d,pain,4.0,5.1609,injured,4.0,7.9869,sad,4.0,2.9928,scared,4.0,6.3085,worried,4.0,3.7085
209,605cd2aefa163d506547bb2d,excited,4.0,11.1346,happy,4.0,4.339,congratulation,4.0,6.8878,victory,4.0,4.5717,happy,4.0,6.5101
210,605cd2aefa163d506547bb2d,excrutiating,5.0,12.2191,painful,5.0,5.9398,hopeless,4.0,6.4225,sore,4.0,6.2793,injured,5.0,8.1362
211,605cd2aefa163d506547bb2d,fame,4.0,6.1366,show-off,5.0,28.61,wealthy,4.0,10.6034,role-model,4.0,7.8044,happy,4.0,9.8525
212,605cd2aefa163d506547bb2d,close-call,5.0,6.5712,lucky,4.0,4.0405,escaped,4.0,4.4894,anxious,4.0,15.7563,breathless,4.0,6.3353
213,605cd2aefa163d506547bb2d,anxious,4.0,9.5175,nervous,4.0,4.271,careful,4.0,4.5203,unlucky,4.0,3.8901,disapointed,4.0,6.6046
214,605cd2aefa163d506547bb2d,unbothered,4.0,7.8073,surprised,4.0,4.7595,unphased,4.0,29.2297,attitude,4.0,19.9804,dont-care,5.0,8.1265
215,605cd2aefa163d506547bb2d,daredevil,5.0,7.7192,anxious,5.0,3.989,nervous,5.0,4.4601,excited,5.0,4.686,high,5.0,8.751
216,605cd2aefa163d506547bb2d,confused,5.0,5.3449,thinking,5.0,6.2542,wondering,5.0,7.0746,unusual,5.0,9.0187,surprised,5.0,8.2266
217,605cd2aefa163d506547bb2d,devastation,5.0,6.72,shocked,5.0,4.9741,sad,5.0,1.9074,heartache,5.0,4.3914,disapointed,5.0,4.2928
218,605cd2aefa163d506547bb2d,partner,5.0,4.559,loving,5.0,4.7216,caring,5.0,4.6062,acceptable,5.0,11.8017,honest,5.0,5.2389
219,605cd2aefa163d506547bb2d,pleasure,5.0,5.3887,consenting,5.0,5.089,adult,5.0,4.0891,foreplay,5.0,21.1969,sexual,5.0,4.2228
220,605cd2aefa163d506547bb2d,dark,5.0,5.4249,mistake,5.0,4.2466,accident,5.0,6.6737,nerve-wrecking,5.0,8.7364,scared,4.0,8.0368
221,605cd2aefa163d506547bb2d,relaxed,5.0,5.884,peaceful,5.0,4.6165,calm,5.0,5.0879,beautiful,5.0,5.3244,succesful,3.0,16.7881
222,605cd2aefa163d506547bb2d,injured,5.0,4.4884,sad,4.0,2.6906,lonely,4.0,3.64,depressed,4.0,4.9059,emotional,4.0,7.5392
223,605cd2aefa163d506547bb2d,victory,5.0,5.5811,scored,5.0,3.4801,excited,5.0,4.8589,lucky,5.0,8.7551,impressive,5.0,6.511
224,605cd2aefa163d506547bb2d,tragic,5.0,6.1228,nervous,5.0,4.431,panic,5.0,3.7226,worry,5.0,3.3205,shocked,5.0,6.4603
225,605cd2aefa163d506547bb2d,unlucky,5.0,6.2605,boasting,5.0,7.5545,attention,4.0,12.5647,proud,4.0,5.7389,ahead,4.0,7.3725
226,605cd2aefa163d506547bb2d,comedy,5.0,7.1799,playful,5.0,6.2727,teasing,5.0,3.6766,bullying,3.0,6.9099,thief,3.0,9.2214
240,607e90c1f406d76b70d9d8f1,yummy,2.0,31.3963,chocolate,3.0,7.0143,cake,3.0,7.2754,mouth-watering,4.0,41.3616,plate,2.0,9.6472
241,607e90c1f406d76b70d9d8f1,war,3.0,6.3612,independence,3.0,14.2636,usa,3.0,8.7793,soldier,3.0,6.082,flag,4.0,4.3472
242,607e90c1f406d76b70d9d8f1,bus-driver,4.0,11.2337,violence,3.0,6.3807,bus,3.0,8.6609,boy,3.0,5.1493,hit,3.0,9.2419
243,607e90c1f406d76b70d9d8f1,rescue,3.0,8.0159,dog,3.0,5.2496,sailor,3.0,10.5169,iceberg,3.0,7.8453,boat,4.0,5.9931
244,607e90c1f406d76b70d9d8f1,funeral,2.0,7.5636,church,3.0,5.9985,woman,3.0,4.6607,vomit,2.0,5.128,cry,3.0,7.9939
245,607e90c1f406d76b70d9d8f1,victory,3.0,8.765,lady,3.0,4.7994,soccer,2.0,6.9268,celebration,3.0,10.3758,uniform,1.0,11.8159
246,607e90c1f406d76b70d9d8f1,rescue,3.0,11.8472,bird,3.0,9.0905,injured,3.0,5.8826,vet,3.0,5.8915,attending,2.0,6.5658
247,607e90c1f406d76b70d9d8f1,match,3.0,9.1957,stranger,2.0,8.7972,celebrating,3.0,7.7353,stadium,2.0,5.576,win,3.0,7.1487
248,607e90c1f406d76b70d9d8f1,boy,4.0,6.4921,skate-boarding,4.0,13.3923,incident,3.0,11.3473,hit,2.0,4.988,back-injury,3.0,9.7976
249,607e90c1f406d76b70d9d8f1,money,4.0,9.6825,kim-kardashian,4.0,47.8738,make-it-rain,3.0,22.7637,rich,3.0,7.4647,spend,1.0,5.593
250,607e90c1f406d76b70d9d8f1,train,3.0,5.9799,car,3.0,6.3695,railway-line,3.0,7.8091,survived,2.0,12.7808,crash,3.0,6.2147
251,607e90c1f406d76b70d9d8f1,police,3.0,4.7121,chase,2.0,4.0956,vehicle,2.0,6.5098,road-rules,3.0,7.9098,arrest,3.0,5.5106
252,607e90c1f406d76b70d9d8f1,speech,2.0,5.5373,woman,3.0,4.2584,spokes-person,3.0,12.3313,uninterested,3.0,54.1954,displeased,2.0,7.8906
253,607e90c1f406d76b70d9d8f1,biker,3.0,7.4143,mountain,3.0,10.1308,scary,2.0,9.1093,sport,3.0,4.7821,red,3.0,6.0818
254,607e90c1f406d76b70d9d8f1,puppet,1.0,54.396,riding,2.0,7.6107,bike,3.0,3.5593,audience,3.0,6.9365,watching,2.0,5.3715
255,607e90c1f406d76b70d9d8f1,burning,4.0,9.7918,house,4.0,6.4429,chaos,3.0,6.7929,people,3.0,6.6504,running,3.0,6.5763
256,607e90c1f406d76b70d9d8f1,house,2.0,4.4139,love,2.0,8.2857,old-couple,4.0,9.3774,spending,2.0,6.8922,quality-time,1.0,12.8038
257,607e90c1f406d76b70d9d8f1,sensual,3.0,10.2277,couple,3.0,9.5602,pleasure,3.0,12.1811,woman,3.0,6.4653,man,3.0,5.0426
258,607e90c1f406d76b70d9d8f1,hit,2.0,6.3214,car-accident,3.0,10.9358,night,3.0,5.9779,car,3.0,5.8029,dark,3.0,4.416
259,607e90c1f406d76b70d9d8f1,empty,3.0,5.8694,bar,3.0,4.8272,road,3.0,8.6571,beautiful,2.0,5.6467,quiet,2.0,20.4299
260,607e90c1f406d76b70d9d8f1,injured,3.0,6.5758,dog,4.0,6.5923,green-grass,2.0,9.8439,dragging,3.0,6.5929,leg,3.0,5.9259
261,607e90c1f406d76b70d9d8f1,scoring,3.0,5.6345,victory,4.0,7.4919,basketball,4.0,7.7641,win,3.0,6.0108,player,3.0,3.9776
262,607e90c1f406d76b70d9d8f1,airpline,5.0,11.7908,car,5.0,3.7812,accident,3.0,5.9942,crash,3.0,4.0616,explosion,4.0,5.8139
263,607e90c1f406d76b70d9d8f1,skating,3.0,5.4447,sport,3.0,3.7918,player,3.0,4.9657,close-call,1.0,7.9757,win,2.0,8.561
